"TIME","GEO","INDIC_DE","Value","Flag and Footnotes"
"1962","Slovakia","Crude divorce rate","0.6",""
"1963","Slovakia","Crude divorce rate","0.5",""
"1964","Slovakia","Crude divorce rate","0.5",""
"1965","Slovakia","Crude divorce rate","0.6",""
"1966","Slovakia","Crude divorce rate","0.6",""
"1967","Slovakia","Crude divorce rate","0.6",""
"1968","Slovakia","Crude divorce rate","0.7",""
"1969","Slovakia","Crude divorce rate","0.7",""
"1970","Slovakia","Crude divorce rate","0.8",""
"1971","Slovakia","Crude divorce rate","1.0",""
"1972","Slovakia","Crude divorce rate","0.9",""
"1973","Slovakia","Crude divorce rate","0.9",""
"1974","Slovakia","Crude divorce rate","1.2",""
"1975","Slovakia","Crude divorce rate","1.3",""
"1976","Slovakia","Crude divorce rate","1.3",""
"1977","Slovakia","Crude divorce rate","1.2",""
"1978","Slovakia","Crude divorce rate","1.3",""
"1979","Slovakia","Crude divorce rate","1.2",""
"1980","Slovakia","Crude divorce rate","1.3",""
"1981","Slovakia","Crude divorce rate","1.4",""
"1982","Slovakia","Crude divorce rate","1.3",""
"1983","Slovakia","Crude divorce rate","1.4",""
"1984","Slovakia","Crude divorce rate","1.3",""
"1985","Slovakia","Crude divorce rate","1.5",""
"1986","Slovakia","Crude divorce rate","1.6",""
"1987","Slovakia","Crude divorce rate","1.6",""
"1988","Slovakia","Crude divorce rate","1.6",""
"1989","Slovakia","Crude divorce rate","1.6",""
"1990","Slovakia","Crude divorce rate","1.7",""
"1991","Slovakia","Crude divorce rate","1.5",""
"1992","Slovakia","Crude divorce rate","1.5",""
"1993","Slovakia","Crude divorce rate","1.5",""
"1994","Slovakia","Crude divorce rate","1.6",""
"1995","Slovakia","Crude divorce rate","1.7",""
"1996","Slovakia","Crude divorce rate","1.7",""
"1997","Slovakia","Crude divorce rate","1.7",""
"1998","Slovakia","Crude divorce rate","1.7",""
"1999","Slovakia","Crude divorce rate","1.8",""
"2000","Slovakia","Crude divorce rate","1.7",""
"2001","Slovakia","Crude divorce rate","1.8",""
"2002","Slovakia","Crude divorce rate","2.0",""
"2003","Slovakia","Crude divorce rate","2.0",""
"2004","Slovakia","Crude divorce rate","2.0",""
"2005","Slovakia","Crude divorce rate","2.2",""
"2006","Slovakia","Crude divorce rate","2.4",""
"2007","Slovakia","Crude divorce rate","2.3",""
"2008","Slovakia","Crude divorce rate","2.4",""
"2009","Slovakia","Crude divorce rate","2.4",""
"2010","Slovakia","Crude divorce rate","2.2",""
"2011","Slovakia","Crude divorce rate","2.1",""
"2012","Slovakia","Crude divorce rate","2.0",""
"1960","Finland","Crude divorce rate","0.8",""
"1961","Finland","Crude divorce rate","0.9",""
"1962","Finland","Crude divorce rate","0.9",""
"1963","Finland","Crude divorce rate","0.9",""
"1964","Finland","Crude divorce rate","1.0",""
"1965","Finland","Crude divorce rate","1.0",""
"1966","Finland","Crude divorce rate","1.1",""
"1967","Finland","Crude divorce rate","1.1",""
"1968","Finland","Crude divorce rate","1.2",""
"1969","Finland","Crude divorce rate","1.3",""
"1970","Finland","Crude divorce rate","1.3",""
"1971","Finland","Crude divorce rate","1.6",""
"1972","Finland","Crude divorce rate","1.8",""
"1973","Finland","Crude divorce rate","1.9",""
"1974","Finland","Crude divorce rate","2.1",""
"1975","Finland","Crude divorce rate","2.0",""
"1976","Finland","Crude divorce rate","2.1",""
"1977","Finland","Crude divorce rate","2.1",""
"1978","Finland","Crude divorce rate","2.2",""
"1979","Finland","Crude divorce rate","2.1",""
"1980","Finland","Crude divorce rate","2.0",""
"1981","Finland","Crude divorce rate","2.0",""
"1982","Finland","Crude divorce rate","2.0",""
"1983","Finland","Crude divorce rate","2.0",""
"1984","Finland","Crude divorce rate","2.0",""
"1985","Finland","Crude divorce rate","1.8",""
"1986","Finland","Crude divorce rate","2.0",""
"1987","Finland","Crude divorce rate","2.0",""
"1988","Finland","Crude divorce rate","2.5",""
"1989","Finland","Crude divorce rate","2.9",""
"1990","Finland","Crude divorce rate","2.6",""
"1991","Finland","Crude divorce rate","2.6",""
"1992","Finland","Crude divorce rate","2.6",""
"1993","Finland","Crude divorce rate","2.5",""
"1994","Finland","Crude divorce rate","2.7",""
"1995","Finland","Crude divorce rate","2.7",""
"1996","Finland","Crude divorce rate","2.7",""
"1997","Finland","Crude divorce rate","2.6",""
"1998","Finland","Crude divorce rate","2.7",""
"1999","Finland","Crude divorce rate","2.7",""
"2000","Finland","Crude divorce rate","2.7",""
"2001","Finland","Crude divorce rate","2.6",""
"2002","Finland","Crude divorce rate","2.6",""
"2003","Finland","Crude divorce rate","2.6",""
"2004","Finland","Crude divorce rate","2.5",""
"2005","Finland","Crude divorce rate","2.6",""
"2006","Finland","Crude divorce rate","2.5",""
"2007","Finland","Crude divorce rate","2.5",""
"2008","Finland","Crude divorce rate","2.5",""
"2009","Finland","Crude divorce rate","2.5",""
"2010","Finland","Crude divorce rate","2.5",""
"2011","Finland","Crude divorce rate","2.5",""
"2012","Finland","Crude divorce rate","2.4",""
"1960","Sweden","Crude divorce rate","1.2",""
"1961","Sweden","Crude divorce rate","1.2",""
"1962","Sweden","Crude divorce rate","1.2",""
"1963","Sweden","Crude divorce rate","1.1",""
"1964","Sweden","Crude divorce rate","1.2",""
"1965","Sweden","Crude divorce rate","1.2",""
"1966","Sweden","Crude divorce rate","1.3",""
"1967","Sweden","Crude divorce rate","1.4",""
"1968","Sweden","Crude divorce rate","1.4",""
"1969","Sweden","Crude divorce rate","1.5",""
"1970","Sweden","Crude divorce rate","1.6",""
"1971","Sweden","Crude divorce rate","1.7",""
"1972","Sweden","Crude divorce rate","1.9",""
"1973","Sweden","Crude divorce rate","2.0",""
"1974","Sweden","Crude divorce rate","3.3",""
"1975","Sweden","Crude divorce rate","3.1",""
"1976","Sweden","Crude divorce rate","2.6",""
"1977","Sweden","Crude divorce rate","2.5",""
"1978","Sweden","Crude divorce rate","2.5",""
"1979","Sweden","Crude divorce rate","2.5",""
"1980","Sweden","Crude divorce rate","2.4",""
"1981","Sweden","Crude divorce rate","2.4",""
"1982","Sweden","Crude divorce rate","2.5",""
"1983","Sweden","Crude divorce rate","2.5",""
"1984","Sweden","Crude divorce rate","2.4",""
"1985","Sweden","Crude divorce rate","2.4",""
"1986","Sweden","Crude divorce rate","2.3",""
"1987","Sweden","Crude divorce rate","2.2",""
"1988","Sweden","Crude divorce rate","2.1",""
"1989","Sweden","Crude divorce rate","2.2",""
"1990","Sweden","Crude divorce rate","2.3",""
"1991","Sweden","Crude divorce rate","2.3",""
"1992","Sweden","Crude divorce rate","2.5",""
"1993","Sweden","Crude divorce rate","2.5",""
"1994","Sweden","Crude divorce rate","2.5",""
"1995","Sweden","Crude divorce rate","2.6",""
"1996","Sweden","Crude divorce rate","2.4",""
"1997","Sweden","Crude divorce rate","2.4",""
"1998","Sweden","Crude divorce rate","2.3",""
"1999","Sweden","Crude divorce rate","2.4",""
"2000","Sweden","Crude divorce rate","2.4",""
"2001","Sweden","Crude divorce rate","2.4",""
"2002","Sweden","Crude divorce rate","2.4",""
"2003","Sweden","Crude divorce rate","2.4",""
"2004","Sweden","Crude divorce rate","2.2",""
"2005","Sweden","Crude divorce rate","2.2",""
"2006","Sweden","Crude divorce rate","2.2",""
"2007","Sweden","Crude divorce rate","2.3",""
"2008","Sweden","Crude divorce rate","2.3",""
"2009","Sweden","Crude divorce rate","2.4",""
"2010","Sweden","Crude divorce rate","2.5",""
"2011","Sweden","Crude divorce rate","2.5",""
"2012","Sweden","Crude divorce rate","2.5",""
"1960","United Kingdom","Crude divorce rate",":",""
"1961","United Kingdom","Crude divorce rate",":",""
"1962","United Kingdom","Crude divorce rate",":",""
"1963","United Kingdom","Crude divorce rate",":",""
"1964","United Kingdom","Crude divorce rate",":",""
"1965","United Kingdom","Crude divorce rate","0.7",""
"1966","United Kingdom","Crude divorce rate","0.7",""
"1967","United Kingdom","Crude divorce rate","0.8",""
"1968","United Kingdom","Crude divorce rate","0.8",""
"1969","United Kingdom","Crude divorce rate","0.9",""
"1970","United Kingdom","Crude divorce rate","1.0",""
"1971","United Kingdom","Crude divorce rate","1.3",""
"1972","United Kingdom","Crude divorce rate","2.1",""
"1973","United Kingdom","Crude divorce rate","1.9",""
"1974","United Kingdom","Crude divorce rate","2.0",""
"1975","United Kingdom","Crude divorce rate","2.1",""
"1976","United Kingdom","Crude divorce rate","2.3",""
"1977","United Kingdom","Crude divorce rate","2.3",""
"1978","United Kingdom","Crude divorce rate","2.6",""
"1979","United Kingdom","Crude divorce rate","2.5",""
"1980","United Kingdom","Crude divorce rate","2.6",""
"1981","United Kingdom","Crude divorce rate","2.6",""
"1982","United Kingdom","Crude divorce rate","2.6",""
"1983","United Kingdom","Crude divorce rate","2.6",""
"1984","United Kingdom","Crude divorce rate","2.6",""
"1985","United Kingdom","Crude divorce rate","2.8",""
"1986","United Kingdom","Crude divorce rate","2.7",""
"1987","United Kingdom","Crude divorce rate","2.7",""
"1988","United Kingdom","Crude divorce rate","2.7",""
"1989","United Kingdom","Crude divorce rate","2.6",""
"1990","United Kingdom","Crude divorce rate","2.7",""
"1991","United Kingdom","Crude divorce rate","2.8",""
"1992","United Kingdom","Crude divorce rate","2.8",""
"1993","United Kingdom","Crude divorce rate","2.9",""
"1994","United Kingdom","Crude divorce rate","2.7",""
"1995","United Kingdom","Crude divorce rate","2.9",""
"1996","United Kingdom","Crude divorce rate","3.0",""
"1997","United Kingdom","Crude divorce rate","2.8",""
"1998","United Kingdom","Crude divorce rate","2.7",""
"1999","United Kingdom","Crude divorce rate","2.7",""
"2000","United Kingdom","Crude divorce rate","2.6",""
"2001","United Kingdom","Crude divorce rate","2.7",""
"2002","United Kingdom","Crude divorce rate","2.7",""
"2003","United Kingdom","Crude divorce rate","2.8",""
"2004","United Kingdom","Crude divorce rate","2.8",""
"2005","United Kingdom","Crude divorce rate","2.6",""
"2006","United Kingdom","Crude divorce rate","2.4",""
"2007","United Kingdom","Crude divorce rate","2.3",""
"2008","United Kingdom","Crude divorce rate","2.2",""
"2009","United Kingdom","Crude divorce rate","2.0",""
"2010","United Kingdom","Crude divorce rate","2.1",""
"2011","United Kingdom","Crude divorce rate","2.1",""
"2012","United Kingdom","Crude divorce rate",":",""
"1960","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate",":",""
"1961","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate",":",""
"1962","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate",":",""
"1963","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate",":",""
"1964","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate",":",""
"1965","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate","0.8",""
"1966","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate","0.8",""
"1967","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate",":",""
"1968","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate","0.8",""
"1969","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate","0.8",""
"1970","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate","0.9",""
"1971","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate","1.0",""
"1972","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate","1.2",""
"1973","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate","1.2",""
"1974","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate",":",""
"1975","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate",":",""
"1976","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate",":",""
"1977","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate",":",""
"1978","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate",":",""
"1979","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate",":",""
"1980","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate",":",""
"1981","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate",":",""
"1982","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate",":",""
"1983","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate",":",""
"1984","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate",":",""
"1985","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate",":",""
"1986","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate",":",""
"1987","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate",":",""
"1988","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate",":",""
"1989","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate",":",""
"1990","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate",":",""
"1991","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate",":",""
"1992","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate",":",""
"1993","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate",":",""
"1994","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate",":",""
"1995","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate",":",""
"1996","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate",":",""
"1997","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate",":",""
"1998","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate",":","b"
"1999","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate",":",""
"2000","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate","1.8",""
"2001","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate","1.8",""
"2002","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate","1.9",""
"2003","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate","2.0",""
"2004","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate","2.0",""
"2005","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate","2.1",""
"2006","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate","2.1",""
"2007","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate","2.1",""
"2008","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate","2.0",""
"2009","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate","1.9",""
"2010","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate","2.0",""
"2011","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate",":",""
"2012","European Economic Area (EU-28 plus IS, LI, NO)","Crude divorce rate",":",""
"1960","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate",":",""
"1961","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate",":",""
"1962","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate",":",""
"1963","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate",":",""
"1964","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate",":",""
"1965","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate","0.8",""
"1966","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate","0.8",""
"1967","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate",":",""
"1968","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate","0.8",""
"1969","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate","0.8",""
"1970","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate","0.9",""
"1971","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate","1.0",""
"1972","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate","1.2",""
"1973","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate","1.2",""
"1974","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate",":",""
"1975","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate",":",""
"1976","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate",":",""
"1977","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate",":",""
"1978","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate",":",""
"1979","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate",":",""
"1980","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate",":",""
"1981","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate",":",""
"1982","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate",":",""
"1983","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate",":",""
"1984","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate",":",""
"1985","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate",":",""
"1986","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate",":",""
"1987","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate",":",""
"1988","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate",":",""
"1989","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate",":",""
"1990","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate",":",""
"1991","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate",":",""
"1992","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate",":",""
"1993","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate",":",""
"1994","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate",":",""
"1995","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate",":",""
"1996","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate",":",""
"1997","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate",":",""
"1998","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate",":","b"
"1999","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate",":",""
"2000","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate","1.8",""
"2001","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate","1.9",""
"2002","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate","1.9",""
"2003","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate","2.0",""
"2004","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate","2.0",""
"2005","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate","2.1",""
"2006","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate","2.1",""
"2007","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate","2.1",""
"2008","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate","2.0",""
"2009","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate","1.9",""
"2010","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate","2.0",""
"2011","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate",":",""
"2012","European Economic Area (EU-27 plus IS, LI, NO)","Crude divorce rate",":",""
"1960","European Free Trade Association","Crude divorce rate","0.8",""
"1961","European Free Trade Association","Crude divorce rate","0.8",""
"1962","European Free Trade Association","Crude divorce rate","0.8",""
"1963","European Free Trade Association","Crude divorce rate","0.8",""
"1964","European Free Trade Association","Crude divorce rate","0.8",""
"1965","European Free Trade Association","Crude divorce rate","0.8",""
"1966","European Free Trade Association","Crude divorce rate","0.8",""
"1967","European Free Trade Association","Crude divorce rate","0.8",""
"1968","European Free Trade Association","Crude divorce rate","0.9",""
"1969","European Free Trade Association","Crude divorce rate","0.9",""
"1970","European Free Trade Association","Crude divorce rate","1.0",""
"1971","European Free Trade Association","Crude divorce rate","1.1",""
"1972","European Free Trade Association","Crude divorce rate","1.2",""
"1973","European Free Trade Association","Crude divorce rate","1.2",""
"1974","European Free Trade Association","Crude divorce rate",":",""
"1975","European Free Trade Association","Crude divorce rate",":",""
"1976","European Free Trade Association","Crude divorce rate",":",""
"1977","European Free Trade Association","Crude divorce rate",":",""
"1978","European Free Trade Association","Crude divorce rate",":",""
"1979","European Free Trade Association","Crude divorce rate",":",""
"1980","European Free Trade Association","Crude divorce rate",":",""
"1981","European Free Trade Association","Crude divorce rate",":",""
"1982","European Free Trade Association","Crude divorce rate",":",""
"1983","European Free Trade Association","Crude divorce rate",":",""
"1984","European Free Trade Association","Crude divorce rate",":",""
"1985","European Free Trade Association","Crude divorce rate",":",""
"1986","European Free Trade Association","Crude divorce rate",":",""
"1987","European Free Trade Association","Crude divorce rate",":",""
"1988","European Free Trade Association","Crude divorce rate",":",""
"1989","European Free Trade Association","Crude divorce rate",":",""
"1990","European Free Trade Association","Crude divorce rate",":",""
"1991","European Free Trade Association","Crude divorce rate",":",""
"1992","European Free Trade Association","Crude divorce rate",":",""
"1993","European Free Trade Association","Crude divorce rate",":",""
"1994","European Free Trade Association","Crude divorce rate",":",""
"1995","European Free Trade Association","Crude divorce rate",":",""
"1996","European Free Trade Association","Crude divorce rate",":",""
"1997","European Free Trade Association","Crude divorce rate",":",""
"1998","European Free Trade Association","Crude divorce rate",":",""
"1999","European Free Trade Association","Crude divorce rate",":",""
"2000","European Free Trade Association","Crude divorce rate","1.8",""
"2001","European Free Trade Association","Crude divorce rate","2.2",""
"2002","European Free Trade Association","Crude divorce rate","2.3",""
"2003","European Free Trade Association","Crude divorce rate","2.3",""
"2004","European Free Trade Association","Crude divorce rate","2.4",""
"2005","European Free Trade Association","Crude divorce rate","2.7",""
"2006","European Free Trade Association","Crude divorce rate","2.6",""
"2007","European Free Trade Association","Crude divorce rate","2.4",""
"2008","European Free Trade Association","Crude divorce rate","2.4",""
"2009","European Free Trade Association","Crude divorce rate","2.3",""
"2010","European Free Trade Association","Crude divorce rate","2.5",""
"2011","European Free Trade Association","Crude divorce rate","2.1","b"
"2012","European Free Trade Association","Crude divorce rate",":",""
"1960","Iceland","Crude divorce rate","0.7",""
"1961","Iceland","Crude divorce rate","0.9",""
"1962","Iceland","Crude divorce rate","0.7",""
"1963","Iceland","Crude divorce rate","1.1",""
"1964","Iceland","Crude divorce rate","0.9",""
"1965","Iceland","Crude divorce rate","0.9",""
"1966","Iceland","Crude divorce rate","1.0",""
"1967","Iceland","Crude divorce rate","0.9",""
"1968","Iceland","Crude divorce rate","1.0",""
"1969","Iceland","Crude divorce rate","1.3",""
"1970","Iceland","Crude divorce rate","1.2",""
"1971","Iceland","Crude divorce rate","1.5",""
"1972","Iceland","Crude divorce rate","1.5",""
"1973","Iceland","Crude divorce rate","1.6",""
"1974","Iceland","Crude divorce rate","1.7",""
"1975","Iceland","Crude divorce rate","1.8",""
"1976","Iceland","Crude divorce rate","1.7",""
"1977","Iceland","Crude divorce rate","1.8",""
"1978","Iceland","Crude divorce rate","1.8",""
"1979","Iceland","Crude divorce rate","1.7",""
"1980","Iceland","Crude divorce rate","1.9",""
"1981","Iceland","Crude divorce rate","2.0",""
"1982","Iceland","Crude divorce rate","1.8",""
"1983","Iceland","Crude divorce rate","2.1",""
"1984","Iceland","Crude divorce rate","1.9",""
"1985","Iceland","Crude divorce rate","2.2",""
"1986","Iceland","Crude divorce rate","2.0",""
"1987","Iceland","Crude divorce rate","1.9",""
"1988","Iceland","Crude divorce rate","1.8",""
"1989","Iceland","Crude divorce rate","2.1",""
"1990","Iceland","Crude divorce rate","1.9",""
"1991","Iceland","Crude divorce rate","2.1",""
"1992","Iceland","Crude divorce rate","2.0",""
"1993","Iceland","Crude divorce rate","2.0",""
"1994","Iceland","Crude divorce rate","1.8",""
"1995","Iceland","Crude divorce rate","1.8",""
"1996","Iceland","Crude divorce rate","2.0",""
"1997","Iceland","Crude divorce rate","1.9",""
"1998","Iceland","Crude divorce rate","1.8",""
"1999","Iceland","Crude divorce rate","1.7",""
"2000","Iceland","Crude divorce rate","1.9",""
"2001","Iceland","Crude divorce rate","1.9",""
"2002","Iceland","Crude divorce rate","1.8",""
"2003","Iceland","Crude divorce rate","1.8",""
"2004","Iceland","Crude divorce rate","1.9",""
"2005","Iceland","Crude divorce rate","1.9",""
"2006","Iceland","Crude divorce rate","1.6",""
"2007","Iceland","Crude divorce rate","1.7",""
"2008","Iceland","Crude divorce rate","1.7",""
"2009","Iceland","Crude divorce rate","1.7",""
"2010","Iceland","Crude divorce rate","1.8",""
"2011","Iceland","Crude divorce rate","1.6",""
"2012","Iceland","Crude divorce rate",":",""
"1960","Liechtenstein","Crude divorce rate",":",""
"1961","Liechtenstein","Crude divorce rate",":",""
"1962","Liechtenstein","Crude divorce rate",":",""
"1963","Liechtenstein","Crude divorce rate",":",""
"1964","Liechtenstein","Crude divorce rate",":",""
"1965","Liechtenstein","Crude divorce rate",":",""
"1966","Liechtenstein","Crude divorce rate",":",""
"1967","Liechtenstein","Crude divorce rate",":",""
"1968","Liechtenstein","Crude divorce rate",":",""
"1969","Liechtenstein","Crude divorce rate",":",""
"1970","Liechtenstein","Crude divorce rate",":",""
"1971","Liechtenstein","Crude divorce rate",":",""
"1972","Liechtenstein","Crude divorce rate",":",""
"1973","Liechtenstein","Crude divorce rate",":",""
"1974","Liechtenstein","Crude divorce rate",":",""
"1975","Liechtenstein","Crude divorce rate",":",""
"1976","Liechtenstein","Crude divorce rate",":",""
"1977","Liechtenstein","Crude divorce rate",":",""
"1978","Liechtenstein","Crude divorce rate",":",""
"1979","Liechtenstein","Crude divorce rate",":",""
"1980","Liechtenstein","Crude divorce rate",":",""
"1981","Liechtenstein","Crude divorce rate",":",""
"1982","Liechtenstein","Crude divorce rate",":",""
"1983","Liechtenstein","Crude divorce rate",":",""
"1984","Liechtenstein","Crude divorce rate",":",""
"1985","Liechtenstein","Crude divorce rate",":",""
"1986","Liechtenstein","Crude divorce rate",":",""
"1987","Liechtenstein","Crude divorce rate",":",""
"1988","Liechtenstein","Crude divorce rate",":",""
"1989","Liechtenstein","Crude divorce rate",":",""
"1990","Liechtenstein","Crude divorce rate",":",""
"1991","Liechtenstein","Crude divorce rate",":",""
"1992","Liechtenstein","Crude divorce rate",":",""
"1993","Liechtenstein","Crude divorce rate",":",""
"1994","Liechtenstein","Crude divorce rate",":",""
"1995","Liechtenstein","Crude divorce rate",":",""
"1996","Liechtenstein","Crude divorce rate",":",""
"1997","Liechtenstein","Crude divorce rate",":",""
"1998","Liechtenstein","Crude divorce rate",":",""
"1999","Liechtenstein","Crude divorce rate",":",""
"2000","Liechtenstein","Crude divorce rate","3.9",""
"2001","Liechtenstein","Crude divorce rate","2.5",""
"2002","Liechtenstein","Crude divorce rate","2.9",""
"2003","Liechtenstein","Crude divorce rate","2.5",""
"2004","Liechtenstein","Crude divorce rate","2.9",""
"2005","Liechtenstein","Crude divorce rate","2.7",""
"2006","Liechtenstein","Crude divorce rate","2.3",""
"2007","Liechtenstein","Crude divorce rate","2.8",""
"2008","Liechtenstein","Crude divorce rate","2.8",""
"2009","Liechtenstein","Crude divorce rate","2.7",""
"2010","Liechtenstein","Crude divorce rate","2.4",""
"2011","Liechtenstein","Crude divorce rate","2.5",""
"2012","Liechtenstein","Crude divorce rate","2.4",""
"1960","Norway","Crude divorce rate","0.7",""
"1961","Norway","Crude divorce rate","0.7",""
"1962","Norway","Crude divorce rate","0.7",""
"1963","Norway","Crude divorce rate","0.7",""
"1964","Norway","Crude divorce rate","0.7",""
"1965","Norway","Crude divorce rate","0.7",""
"1966","Norway","Crude divorce rate","0.7",""
"1967","Norway","Crude divorce rate","0.8",""
"1968","Norway","Crude divorce rate","0.8",""
"1969","Norway","Crude divorce rate","0.8",""
"1970","Norway","Crude divorce rate","0.9",""
"1971","Norway","Crude divorce rate","1.0",""
"1972","Norway","Crude divorce rate","1.0",""
"1973","Norway","Crude divorce rate","1.2",""
"1974","Norway","Crude divorce rate","1.3",""
